Book,SentenceIndex,CircuitTags,InFinalEvidence,MentionsFinalGraphNode,MatchedEdges,Sentence
J&K_Gazatteer_1909,3359,Route/place circuits,no,no,,"See also Passes 
and Trade Routes."
J&K_Gazatteer_1909,3360,Salt anchor|Commodity circuits,no,no,,"Rupshu, high tract (lowest point, 13,500 
feet), where barley ripens and men com- 
plain that Leh (11,500 feet) is too hot, 
3, its great lakes, 95; borax and salt, 
100."
J&K_Gazatteer_1909,3365,Salt anchor|Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> ladakh | kashmir -[trades_with/Commodity circuits]-> ladakh | ladakh -[depends_on/Commodity circuits]-> tibet | ladakh -[governs/Political economy]-> reis system | tibet -[trades_with/Commodity circuits]-> ladakh,"Salt, increasing importation of, 69, 71, its 
favourable significance, 69; exported 
from Ladakh, 100."
J&K_Gazatteer_1909,3366,Salt anchor|Commodity circuits,no,no,,"Salt lakes, of Pangkong, 2, of Lingzhi- 
thang, 15."
J&K_Gazatteer_1909,3375,Political economy,no,yes,british official -[licenses/Political economy]-> state | rahbar -[governs/Political economy]-> state | state -[controls/Political economy]-> medical department of the state | state -[governs/Political economy]-> colleges at lahore | state -[governs/Political economy]-> drainage system of jammu town,"Sericulture, of ancient date, 64; organized 
(1869) unsuccessfully by Ranbir Singh, 
64; its later resuscitation by the Settle- 
ment officer and finally (1897) by the 
State, 64; its extraordinary success and 
extension, 64, 65; statistics of Italian 
machinery, import of eggs, weight of 
raw silk, and profits, 65, revenue from, 
84, expenditure on, 85."
J&K_Gazatteer_1909,3377,Commodity circuits,no,no,,"Sesamum, a very common crop, 54, the 
most delicate of the oil-seeds, 54, 
blankets spread under the plants to 
catch the seeds, 54."
J&K_Gazatteer_1909,3378,Political economy|Social actors,no,yes,british official -[licenses/Political economy]-> state | indus -[connects_to/Route/place circuits]-> punjab | indus -[connects_to/Route/place circuits]-> shyok | kashmir -[connects_to/Route/place circuits]-> indus | kashmir-tibet boundary -[connects_to/Route/place circuits]-> indus,"Settlement, land, before 1887, harsh, 
corrupt, and arbitrary, 75, 76, State 
share of produce varying between one- 
half and three-fourths, 76, the dis- 
couragement thereby of industry, 59,61, 


137 


76, altempts at improvement defeated 
by corrupt officials, 76; payments made 
in kind, §4, 58, 62, since the time of Ak- 
bar, 76; aregular survey and considered 
settlement made in 1887 by a British 
officer, 76, revised in Igo, 76, on a 
system of cash payments representing 
30 per cent."
J&K_Gazatteer_1909,3379,Political economy,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | british official -[licenses/Political economy]-> state,"of gross produce, 77, 
revenue raised by 27 per cent., 76; 
regular settlement of other parts of the 
State, 77; the great increase therefrom 
in material prosperity, 69; revenuc 
from, 74, 75,85; readjusted by a British 
official in Ladakh, ror, in Baltistan, 
105, in Gilgit and Astor, 110."
J&K_Gazatteer_1909,3386,Commodity circuits,no,no,,"Sheep, largely kept, supply warmth, 
clothing, and manure, 63; in winter 
penned beneath the dwelling-rooms, 64 ; 
wool excellent, 64; goats, 64."
J&K_Gazatteer_1909,3387,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> ladakh | gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains | gilgit -[governs/Political economy]-> postal services | gilgit -[governs/Political economy]-> scattered district of kashmir state,"Sheep, wild, several kinds of, found in 
Ladakh, 95, in Gilgit, 107."
J&K_Gazatteer_1909,3406,Commodity circuits,no,yes,astor -[depends_on/Commodity circuits]-> irrigation | baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | jammu -[connects_to/Route/place circuits]-> cart-road to the mandi | jammu -[connects_to/Route/place circuits]-> kohala-srinagar cart-road,"Soils, of the axdz and Jammu, 42; 
original alluvial, of Kashmir, adapted 
by manure and irrigation for rice crops, 
44, four classes of soils, 44, 45."
J&K_Gazatteer_1909,3409,Commodity circuits|Political economy|Social actors,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | british official -[licenses/Political economy]-> state | gilgit -[connects_to/Route/place circuits]-> india | india -[trades_with/Commodity circuits]-> chinese turkistan and tibet,"Srinagar, quaint, insanitary capital of the 
State, 7, 8, 116-123; known to the 
people as Kashmir, 118; summer resi- 
dence of the Maharaja, 117; 5,250 feet 
above sea-level, 116; on beth sides of 
the Jhelum, 116; its climate, 19-21; 
its ancient history, 116, 117; the fort 
on Hari Parbat, walled by Akbar, 117; 
the mosque of Shah Hamadan, 117, the 
Jama Masjid and its many vicissitudes, 
117, 118, other religious buildings, 118 ; 
its great liability to fires, 118, floods, 
118, 119, earthquakes, 119, cholera, 119, 
recent improvements in sanitation, 119 ; 


LNDEX 


its population of 122,618, more than 
three-fourths Musalmans, 119; the great 
antiquity and present decay of its shawl 
industry, 119, 120; the manufacture of 
carpets, 120, and papier maché, 120, 
121; silver-, copper-, and woodwork, 
121, 122; leather and fur industry, 122; 
famous hand-made paper, supplanted 
by mill-paper from India, 122; the 
extensive industry and use of boats and 
barges, 123 ; education, good in quality, 
small in quantity, 122, 123; the State 
and zandna hospitals, 123; the great 
medical and educational work of the 
Church Missionary Society, begun 
(1865) by Doctor Elmslie, 123, 

Stamps, revenue from, 77, 84."
J&K_Gazatteer_1909,3411,Commodity circuits,no,no,,"Sugar, imports of, 7o."
J&K_Gazatteer_1909,3419,Commodity circuits,no,no,,"Tea, imports of, 70."
J&K_Gazatteer_1909,3420,Political economy,no,yes,gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains | gilgit -[governs/Political economy]-> postal services | gilgit -[governs/Political economy]-> scattered district of kashmir state | i<amri -[connects_to/Route/place circuits]-> gilgit,"Telegraphs, revenue from, 84, expenditure 
on, 85; to Gilgit, 110."
J&K_Gazatteer_1909,3425,Political economy,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | baramiila -[governs/Political economy]-> kashmir | gulab singh -[controls/Political economy]-> dogra country | gulab singh -[governs/Political economy]-> jammu state,"Tibet, its intimate relations with Ladakh, 
now no longer political but commercial 
and religious only, 96, 97, 99; trade 
with Kashmir via Leh, 70, 71; passive 
obstruction of Tibet, 71; its disastrous 
invasion by Gulab Singh’s general, 27, 
102."
J&K_Gazatteer_1909,3430,Commodity circuits|Political economy|Route/place circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains,"Trade routes, the three old, 69; the great 
trade route to Central Asia by the 
Karakoram pass, 2, II, 71, crosses the 
Indus, 10, 86, is carefully supervised 
and regulated by the Wazir Wazarat 
of Ladakh and a British officer, 100, 
101, the vezs system of making the 
several villages responsible for baggage 
animals and supplies, 100; the employ- 
ment of forced labour on, 101, 103; 
routes from Baltistan, 105, from Gilgit, 
109, 110."
J&K_Gazatteer_1909,3440,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> kashmir | baramiila -[governs/Political economy]-> kashmir | kashmir -[connects_to/Route/place circuits]-> indus | kashmir -[connects_to/Route/place circuits]-> jhelum valley route | kashmir -[depends_on/Commodity circuits]-> irrigation,"Vegetable marrows, abundant in Kashmir, 


59- ‘ 

Vegetables, easily and largely grown by 
every villager in Kasbmir, 58, 59; 
knol-kohl the national vegetable, 59; 
turnips, tomatoes, chillies, potatoes, and 
other vegetables, 59; wild herbs, 59."
J&K_Gazatteer_1909,3443,Commodity circuits,no,no,,"Walnuts, indigenous and cultivated, the 
varieties of, 62; used for oil rather than 
for food, 54, 62; largely exported, 62; 
their wide destruction lately by sawing 
off their warts for the cabinet-makers 
of Paris, 62; the danger of the 4u¢ 
hushu, winter mist, 63."
J&K_Gazatteer_1909,3450,Commodity circuits,no,no,,"Weights and measures, 75; the sharwar 
or ass-load (= 1772 lb.) for centuries 
the standard of weight, 75; the AAavwar 
of land ( =4 acres), as much as requires 
a kharwar of rice seed for sowing, 75."
J&K_Gazatteer_1909,3452,Commodity circuits,no,yes,wheat -[depends_on/Commodity circuits]-> irrigation,"Wheat, a spring crop, its casual cultiva- 
tion, 55; wheat and barley, as food 
and fodder neglected for rice, 55."
J&K_Gazatteer_1909,3454,Commodity circuits|Social actors,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | iyazir wazgrat of laddch -[governs/Political economy]-> baltistan | kashmir -[trades_with/Commodity circuits]-> ladakh,"Women, their great liberty in Ladakh 
under the system of polyandry, 98, its 
effect on their character, 98; may not 
enter the inner chamber of the court- 
yard of monasteries, 99 ; nunneries of, 
numerous, 99; in Baltistan do most of 
the agricultural work, while the men 
are working elsewhere, 103; education 
of girls, 79; women may not found 
mosques, 118, 

Woodwork, 121, 122, carvings for ceilings 
and house- boats, 121."
J&K_Gazatteer_1909,3455,Commodity circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> astor | baltistan -[connects_to/Route/place circuits]-> kashmir | baltistan -[connects_to/Route/place circuits]-> ladakh | gilgit -[connects_to/Route/place circuits]-> india | gilgit -[connects_to/Route/place circuits]-> rocky mountains,"Wool, excellence of, 64; manufacture of 
woollen cloth in Srinagar, 69; export 
of, 70; manufacture of woollen cloth 
in Ladakh, 100, in Baltistan, 105, in 
Gilgit, 109."
J&K_Gazatteer_1909,3457,Commodity circuits|Route/place circuits,no,yes,baltistan -[connects_to/Route/place circuits]-> ladakh | kashmir -[trades_with/Commodity circuits]-> ladakh | ladakh -[depends_on/Commodity circuits]-> tibet | ladakh -[governs/Political economy]-> reis system | tibet -[trades_with/Commodity circuits]-> ladakh,"Y, 


Yak (Bos grunniens), the, useful over the 
high passes, 11: ploughing and trans- 
port in Ladakh by the hybrid yak-cow, 
100, 

Yarkand, route to, from Leh, 11, 15, 86, 
100, trade with, 71, 109."
J&K_Gazatteer_1909,3460,Commodity circuits|Route/place circuits,no,no,,"140 


Zain-ul-abidin (1420), his wise, tolerant 
reign, 24,25 ; encouraged Hindu religion 
and learning, 24, introduced Persian 
as official language, 24, repulsed the 
Chakks, 25; his refuge for boats in 
the Wular Lake, 93; built the Jama 
Masjid, 118."
Mandi_Gazatteer,84,Political economy,no,yes,suraj sen -[supplies/Commodity circuits]-> revenue,"i 
Revenue system of Midn Juppu 

Marder of R&ja of Bhangél 

Visit of Guru Gobind Singh 


« ."
Mandi_Gazatteer,110,Political economy,no,yes,british government -[governs/Political economy]-> raja balbir sen | british government -[taxes/Political economy]-> raja balbir sen | gopal ji -[governs/Political economy]-> state | state -[controls/Political economy]-> narsingji | state -[governs/Political economy]-> sugarcane and tobacco cultivation,"Treaty between the British Government and the State 
Genealogical table 


The history of institutions ses 
The theocratic nature of the sovereignty tee 
The Réja and the caste system ia ben 
The oath onthe Raja ae 
The Raja as owner of the soil wee es 
The degdr system 

Miscellaneous taxation daa oe 
Popular risings 

Revenue assignments ois sen 
Sdsan bdsf grant “hs ae 
A copper plate grant died bea 
A sdsan grant tee vee 
Religious grant to a physician for services rendered 
An tndm for services rendered s ig 
Service grant eee whe 
Various kinds of grants ef vee 
Bast ee re 
Pdi tee vee 
Jagirs nee oe 
Indma and mud sis se aus 


Religious assignments tee os 


iii 
CHAPTER I—DESCRIPTIVE—continvep, 


Section D—PopuLation."
Mandi_Gazatteer,126,Commodity circuits|Political economy,no,yes,kanets -[governs/Political economy]-> marriage,"Birth customs vas ads eos ve 93 
The hair-cutting ceremony gs ies * 95 
The sacred thread ase “i eo ous 96 
Marriage ceremonies ves vee see ses 97 
Widow remarriage aes sng i ses 99 
Polyandry ive oe soe 100 
Relations between the sexes ses eee cae 101 
Death ceremonies aes site na bis eb."
Mandi_Gazatteer,135,Commodity circuits,no,no,,"General agricultural conditions 

Physical conditions 

Local terms See 

Trrigation 

Crops and rotations sek 
Rice aa wi 
Maize 

Kodra “ 

Sariéra des 

China, kangnt, and buck-wheat ve 
Mésh and kulth ee “we 
Potatoes “ 

Kachdlu and gandhedls 

Fruits and vegetables 

Wheat 

Barley 

Gram aa =e 
Oilseeds er 
Tobacco 66 ae 
Opium ese wee 
Tea ets 

Yields — si 
Production and consumption of food-grains 
Indebtedness of the agricultural population 


SECTION B.—Livestoox."
Mandi_Gazatteer,136,Commodity circuits,no,no,,"Livestock generally se sigs 
Grass lands and waste."
Mandi_Gazatteer,143,Commodity circuits|Political economy,no,yes,suraj sen -[supplies/Commodity circuits]-> revenue,"Administration ie shed 

Revenue was 

Working Plan eee eee ps 

Grazing fees sing tes 
SECTION D.—Mines anp MINERALS."
Mandi_Gazatteer,144,Salt anchor|Commodity circuits,no,no,,"Minerals ah oak 

Iron 

Slate quarries iss se wi 

Salt ve er - 


SECTION E.—ManNvracturEes AND INDUSTRIES."
