Source,Target,MappedRelation,Circuit,Weight,Confidence,Score,RawRelations,SourceType,TargetType,Books,Evidence
sherpas,tibet,trades_with,Commodity circuits,6.0,0.833,9.5449,trades_with,CONCEPT,LOCATION,Traders_in_Highland_Nepal,"Had the Chinese strangle-hold on the Sherpas' trade occurred even twenty years earlier the effect on their standard of living would have been catastrophic. | As long as there was unrestricted trade with Tibet, Sherpas could buy as much wool as they liked... | There are no salt deposits in Nepal, and salt has always been one of the main imports from Tibet."
sherpas,tibetan wool and woollen cloth,trades_with,Commodity circuits,1.0,0.8,5.1931,trades_with,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,"The drastic reduction in the supply of Tibetan wool as well as in the export ofwoollen cloth and made-up garments from Tibet, has forced the Sherpas to modify their style of dress."
sherpas,tibetans,trades_with,Commodity circuits,1.0,0.7,8.2931,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,"Although this village was always a settlement of traders and a place visited by Tibetans who came there to barter their goods for Nepalese commodities, it was not the site of a regular weekly market."
sherpas and bhotias,relationships of personal trust,depends_on,Commodity circuits,1.0,0.9,3.7931,depends_on,GROUP,CONCEPT,Traders_in_Highland_Nepal,Those Sherpas and Bhotias who travelled widely in Tibet were accustomed to a system of hospitality ideally suited to the needs of long-distance traders not only in need of shelter in an inclement climate but dependent for their business on relationships of personal trust established and strengthened by occasions for conviviality.
sherpas of khumbu,trade with tibet,monopolizes,Political economy,1.0,0.85,3.8431,monopolizes,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"The Khumbu Sherpas’ monopoly was confirmed by a government order, which ruled that Sherpas of Solu were not allowed to trade direct with Tibet, except for the purchase of necessities for their own use."
sherpas of khumbu,grain,trades_with,Commodity circuits,1.0,0.8,4.4931,trades_with,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,Foremost among these ranked various kinds of grain which the Sherpas brought from the Rai country and exchanged at a favourable rate for salt in Kyabrak or Tingri.
sherpas of khumbu,raw wool,trades_with,Commodity circuits,1.0,0.8,3.6431,trades_with,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,"Tibetan salt was until recently one of the two principal commodities which, the Sherpas brought from Tibet, the other being raw wool."
sherpas of khumbu,tibetan salt,trades_with,Commodity circuits,1.0,0.8,4.4431,trades_with,CONCEPT,COMMODITY,Traders_in_Highland_Nepal,Many of the fortunes of the great mercantile families of Namche Bazar were made through the import of salt and its resale throughout the lower regions of Nepal.
sherpas of lukla and chaurikharka,kathmandu,trades_with,Commodity circuits,1.0,0.8,3.6931,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,In the same season a consortium of Sherpas of Lukla and Chaurikharka chartered three flights to bring grain from Kathmandu.
shigatse,gyantse,connects_to,Route/place circuits,1.0,0.7,3.5931,connects_to,CONCEPT,CONCEPT,Memo_Relations_with_Tibet,This market is said by Sarat Chandra Das to be inferior to Shigatse in importance and in the variety of articles for sale.
shigatse,lhasa,connects_to,Route/place circuits,1.0,0.9,4.4431,connects_to,CONCEPT,LOCATION,Memo_Relations_with_Tibet,"A route leads through Nepal from Khatmandu to Ilirong in Tibet, and thence to Shigatse and Lhasa."
shigatse,monastery of 'l'ashi lhunpo,controls,Political economy,1.0,0.9,3.9931,controls,CONCEPT,CONCEPT,Report_On_Tibet_1903,"the residence of the Pellcheu Rinpoche, the second ecclesiastical dignitary of Tibet; and to the muth-west lies the ancient monastery of Sakya..."
shwa glen,mountains,depends_on,Commodity circuits,1.0,0.7,3.4431,depends_on,CONCEPT,LOCATION,CentralAsia_Tibet_Vol1,"After riding a short distance up the glen of Shwa on our right, we climbed the steep slope which overhung it."
si-ning amban,tibetan tribes,controls,Political economy,1.0,0.3,2.0431,controls,CONCEPT,GROUP,Report_On_Tibet_1903,"...under the control of the Si-ning Amban, or in the case of tribes near the borders of Se-chuan, under the Governor General of that province."
sikhs,sutlej valley,governs,Political economy,1.0,0.0,1.0931,governs,GROUP,LOCATION,Becoming_India,
simla,to the borders of tibet,depends_on,Commodity circuits,1.0,0.0,1.0931,depends_on,LOCATION,LOCATION,Becoming_India,
sirkin,chronometers,controls,Political economy,1.0,0.9,3.9431,controls,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol2,"These I left in charge of Sirkin, after instructing him to observe the utmost caution in winding them up."
sirkin,meteorological observatory,governs,Political economy,1.0,0.9,3.8931,governs,CONCEPT,CONCEPT,CentralAsia_Tibet_Vol2,"It was also Sirkin's business to take charge of the meteorological observatory, and this he carried through without a hitch."
sirkin,"beds, warm clothes, and provisions",supplies,Commodity circuits,1.0,0.85,3.7431,supplies,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol1,"He brought with him beds, warm clothes, and provisions..."
social science research council,christoph von furer-haimendorf,licenses,Political economy,1.0,0.8,3.4931,licenses,GROUP,PERSON,Traders_in_Highland_Nepal,I benefited also from generous grants of the Social Science Research Council...
sociological and historical literature on india under colonialism,the social history of the western himalayas,supplies,Commodity circuits,1.0,0.0,1.0931,supplies,CONCEPT,CONCEPT,Becoming_India,
solu traders,nepal valley merchants,trades_with,Commodity circuits,1.0,0.8,3.4931,trades_with,GROUP,GROUP,Traders_in_Highland_Nepal,"It was they, rather than the Khumbu traders, who maintained regular contact with the Nepal valley."
srinagar,jhelum,connects_to,Route/place circuits,1.0,0.8,3.5431,connects_to,CONCEPT,CONCEPT,J&K_Gazatteer_1909,on both sides of the Jhelum
srinagar,leh,connects_to,Route/place circuits,1.0,0.95,4.0931,connects_to,CONCEPT,LOCATION,J&K_Gazatteer_1909,From Srinagar to Leh is 243 miles.
state,medical department of the state,controls,Political economy,1.0,0.8,4.1931,controls,LOCATION,GROUP,J&K_Gazatteer_1909,The Medical department of the State is under the control of a Superintending Surgeon.
state,narsingji,controls,Political economy,1.0,0.9,4.4931,controls,LOCATION,CONCEPT,Mandi_Gazatteer,"AR a rule no one can see Narsingji, but if anyone wishes to do so, he has to get permission from the State."
state,colleges at lahore,governs,Political economy,1.0,0.8,4.1931,governs,LOCATION,LOCATION,J&K_Gazatteer_1909,"There being no State college, I 7 scholar-ships are annually granted by the Darbiir to students for prosecuting their studies at colleges at Lahore."
state,drainage system of jammu town,governs,Political economy,1.0,0.8,4.1931,governs,LOCATION,CONCEPT,J&K_Gazatteer_1909,Great improvements have lately been made in the drainage system of Jammu town.
state,irrigation,governs,Political economy,1.0,0.85,4.6931,governs,LOCATION,CONCEPT,J&K_Gazatteer_1909,"In former days, when the State took a share of the crop, it was to the interest of the Darb3r to look after irrigation and to assist in repairs."
state,municipal committees in the state,governs,Political economy,1.0,0.7,3.8931,governs,LOCATION,LOCATION,J&K_Gazatteer_1909,"There are two municipal committees in the State, one at Monici- Srinagar, and the other at Jammu, presided over by the Chief palities."
state,sugarcane and tobacco cultivation,governs,Political economy,1.0,0.9,4.4931,governs,LOCATION,COMMODITY,Mandi_Gazatteer,The collection of the State dues on account of sugarcane and tobacco cultivation...
state,torches,governs,Political economy,1.0,0.6,3.5931,governs,LOCATION,CONCEPT,Mandi_Gazatteer,Torches are to be made of dry wood only.
state,army,supplies,Commodity circuits,1.0,0.7,3.9431,supplies,LOCATION,GROUP,J&K_Gazatteer_1909,"The State has splendid materials for an army, as the Dogras are, in the opinion of competent authorities, second to none in martial qualities."
state,landholders,taxes,Political economy,1.0,0.8,4.2431,taxes,LOCATION,CONCEPT,British_Garhwal,To supply the increasing expenditure of the state numerous other taxes were successively imposed on the landholders ;
state,"village headmen, patwzris, and zaildzrs",taxes,Political economy,1.0,0.8,4.1931,taxes,LOCATION,LOCATION,J&K_Gazatteer_1909,"A considerable income is derived from customs and octroi revenue, for the following objects : payments to lambardirs (village headmen), 5 per cent."
state,"walnuts, lemons, pomegranates, etc",taxes,Political economy,1.0,0.9,4.4931,taxes,LOCATION,CONCEPT,Mandi_Gazatteer,"The State takes a share of walnuts, lemons, pomegranates, etc."
state economy,space in bhutan,governs,Political economy,1.0,0.9,3.7931,governs,CONCEPT,LOCATION,Santiago_Lazcano,In the Early Part of the 19th Century
state officials,of the states,taxes,Political economy,1.0,0.0,1.1431,taxes,GROUP,LOCATION,Becoming_India,
subba-fmnly of tukche,sherpas,trades_with,Commodity circuits,1.0,0.8,5.1931,trades_with,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"None of the Sherpa traders of Khumbu have attained such a position, and even the one outstanding family of Solu centred in Paphlu, though wealthier than any other Sherpa family, did not achieve a political dominance comparable to that of the subba-fmnly of Tukche."
suket state,state officials,governs,Political economy,1.0,0.8,3.5931,governs,LOCATION,GROUP,Mandi_Gazatteer,The State of Suket is administered by a Rajah in person who exercises a complete authority over the various departments.
suraj sen,kamla hill fort,controls,Political economy,1.0,0.8,3.5931,controls,CONCEPT,CONCEPT,Mandi_Gazatteer,Suraj Sen built the celebrated hill fort of Kamla in 1625
suraj sen,golel'la raja,negotiates_with,Political economy,1.0,0.6,2.9931,negotiates_with,CONCEPT,PERSON,Mandi_Gazatteer,With the Golel'la Raja he was equally unsuccessful and the K Ilngra troops on two occasions sacked his capital.
suraj sen,revenue,supplies,Commodity circuits,1.0,0.7,3.4931,supplies,CONCEPT,CONCEPT,Mandi_Gazatteer,The Kulu troops overran Mani and seized the Salt Mines of Guma and Drang which provided the greater portion of Mandi revenue.
"takayama, ryuzo",tibetans,supplies,Commodity circuits,1.0,0.8,6.8931,supplies,CONCEPT,GROUP,Traders_in_Highland_Nepal,
tanguts,tea,trades_with,Commodity circuits,1.0,0.8,3.8931,trades_with,CONCEPT,COMMODITY,CentralAsia_Tibet_Vol2,"They were on their way to ... the bazaars of Shigatse, where they would sell their tea."
tarakot,trade with the bhotias,depends_on,Commodity circuits,1.0,0.9,4.1431,depends_on,LOCATION,GROUP,Traders_in_Highland_Nepal,We were dependent on trade with the Bhotias and had to work closely with them.
tarakot,with each other,disputes,Political economy,1.0,0.85,3.9931,disputes,LOCATION,CONCEPT,Traders_in_Highland_Nepal,"They had no headman to settle their disputes and when men from Dolpo came to trade the Taralis complained to them against each other, asking them to act as arbitrators."
tarakot,toll,governs,Political economy,1.0,0.8,3.8431,governs,LOCATION,CONCEPT,Traders_in_Highland_Nepal,of this toll at Yalakot was farmed out as in the case of the customs fee on the Kali Gandaki route but local people remember that the customs office at Dunay was not run by a contractor but was under the control of the government officials at Jumla.
tarakot,grain,supplies,Commodity circuits,1.0,0.8,4.6931,supplies,LOCATION,COMMODITY,Traders_in_Highland_Nepal,They have other outlets for their products and alternative sources of supplies of grain.
tarali traders,"cloth, cigarettes, sugar and a few other commodities",trades_with,Commodity circuits,1.0,0.9,4.0931,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"To Khasan they take cloth, cigarettes, sugar and a few other commodities, and again often give the goods on credit."
tarali traders,"cotton cloth, shoes, tea, oil, soap, cigarettes and various household goods",trades_with,Commodity circuits,1.0,0.9,4.0931,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,When a Tarali has collected all his money he travels to one of the larger towns in the Terai and there purchases his personal require-ments for the year...
tarali traders,grain,trades_with,Commodity circuits,1.0,0.8,4.6431,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"In addition to the salt bought in such villages as Do, Saldang, Namdo and Shimen the Tarali traders also buy salt which Bhotias bring on the backs of yak, sheep and goats to Tarakot, and barter these for grain."
tarali traders,machine-made blankets imported from india,trades_with,Commodity circuits,1.0,0.9,4.0931,trades_with,GROUP,LOCATION,Traders_in_Highland_Nepal,The value of multi-coloured woollen blan-kets has dropped because of the competition from cheaper though inferior machine-made blankets imported from India.
tarali traders,"tea, tibetan boots and coats, leather belts with pockets and similar goods",trades_with,Commodity circuits,1.0,0.9,4.0931,trades_with,GROUP,COMMODITY,Traders_in_Highland_Nepal,"To the former they take tea, Tibetan boots and coats, leather belts with pockets and similar goods, and there they sell pardy on credit and partiy for cash."
tarali traders,textiles,trades_with,Commodity circuits,1.0,0.8,3.7931,trades_with,GROUP,CONCEPT,Traders_in_Highland_Nepal,Distinct from the trade in textiles is the buying and selling of sheep and goats...
tarali traders,"tibetan boots, coats (bakhu)",trades_with,Commodity circuits,1.0,0.9,4.0931,trades_with,GROUP,LOCATION,Traders_in_Highland_Nepal,Some rich traders even travel by train to Kalimpong in order to purchase goods of the type required by the Bhotias of Dolpo...
taralis,cash,depends_on,Commodity circuits,1.0,0.9,4.3431,depends_on,CONCEPT,CONCEPT,Traders_in_Highland_Nepal,"they call first on their ceremonial friends and then hire a house for about fifteen to twenty days. There they store the bulk of their trade goods, and leaving their wives in the house, they set out with a small selection of commodities and go from house to house within a radius of a few hours’ walk."
taralis,the produce and needs of dolpo,governs,Political economy,1.0,0.85,4.0931,governs,CONCEPT,LOCATION,Traders_in_Highland_Nepal,the Taralis could operate only within the much more restricted framework of a trade largely determined by the produce and the needs of an area as economically backward as Dolpo.
taralis,bhotias,trades_with,Commodity circuits,1.0,0.7,4.7931,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,The payment of wages in cash or grain is another distinguishing feature of the relationship between Taralis and Bhotias.
taralis,bhotias of dolpo,trades_with,Commodity circuits,1.0,0.9,4.3431,trades_with,CONCEPT,GROUP,Traders_in_Highland_Nepal,Some Taralis breed horses and others purchase horses from the Bhotias ofDolpo.
